Name,Team,PA,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Seiya Suzuki","CHC",585,94.69821485368956,,89.4224730073736,87.1926805449695,,93.58388752582644,84.88661985759494,79.43484122983871,81.77058679917279,,85.67721518987342,,,"Seiya Suzuki",30116,673548
"Seth Brown","OAK",400,94.52079503676471,,90.09928850446428,86.14285714285714,,93.87588652482269,84.8201810970948,80.00833333333334,82.77631578947368,48.04999923706055,86.80094866071428,,,"Seth Brown",18171,664913
"Shea Langeliers","OAK",534,93.84726966395864,,89.42816763864437,85.73921951593137,,93.68007665648496,84.59532202743902,79.13064673639113,80.97249755859374,51.52727161754262,84.59946986607143,,55.29999923706055,"Shea Langeliers",25816,669127
"Shohei Ohtani","LAD",731,94.80255854622871,,90.27640742041199,86.87890625,,93.0096979647806,84.90848125,80.31011345681179,81.78392682756696,,86.46412450396825,,77.07142857142857,"Shohei Ohtani",19755,660271
"Spencer Horwitz","TOR",381,94.15048617906066,,90.12797066215035,87.18701171875,,93.3296890258789,84.29820508512545,79.13766360592533,81.91290480090726,38.54999923706055,86.4247572815534,,,"Spencer Horwitz",26477,687462
"Spencer Steer","CIN",656,94.19791364559164,,88.73231169871795,85.64791870117188,,93.52738683363971,84.66329966329967,79.47189670138889,83.19091242009944,,84.89651276344476,,77.60000271267361,"Spencer Steer",26323,668715
"Spencer Torkelson","DET",381,94.26781857451404,,88.402587890625,84.65999755859374,,92.98086360559567,84.14628260588843,78.63780249618902,83.24166870117188,,84.7007827758789,,,"Spencer Torkelson",27465,679529
"Starling Marte","NYM",370,93.76885878164558,,89.22393329326923,85.32368549547698,,93.65321769067796,84.74585683247041,79.65543265964673,84.06923264723558,,84.50272549715909,,77.41666666666667,"Starling Marte",9241,516782
"Steven Kwan","CLE",540,93.94430538172716,,88.9401222511574,86.07015216884328,,93.09465228873239,83.74078947368422,80.26363488399622,81.8230731670673,,85.64914923199153,80.5999984741211,80.39999825613839,"Steven Kwan",24610,680757
"Stuart Fairchild","CIN",233,93.43373493975903,,89.3838249655331,85.60952613467262,,93.6390977443609,84.44752668626238,78.23214285714286,82.01764993106617,,84.41121495327103,,,"Stuart Fairchild",20321,656413
"Taylor Walls","TBR",252,94.73248078596288,,89.3157894736842,86.41176470588235,,93.1355731670673,84.43211821395985,80.2350860060307,81.8375015258789,,86.58380766369048,,,"Taylor Walls",22458,670764
"Taylor Ward","LAA",663,94.13584479295426,,89.5467854071101,86.19138099407327,,93.78355986015981,84.4994586447011,79.61411994485294,81.98518880208333,,85.46159561820652,,78.27499389648438,"Taylor Ward",17548,621493
"Teoscar Hernández","LAD",652,94.54782774390245,,89.76024214043674,86.2687479654948,,93.78954789201184,85.02602739726028,79.82468894675925,81.34166463216145,52.099998474121094,85.44141611426768,,76,"Teoscar Hernandez",13066,606192
"Thairo Estrada","SFG",381,94.31728994056196,,87.64197530864197,85.6413043478261,,93.19488188976378,84.60880903764205,78.38151588760505,81.01500244140625,41.099998474121094,84.82272616299716,,74.4000015258789,"Thairo Estrada",16426,642731
"Thomas Saggese","STL",52,93.99491856461864,,90.88333129882812,83.8125,,92.93333152488425,84.43333524816177,79.4249979654948,82.76249694824219,,85.42777506510417,,,"Thomas Saggese",27883,695336
"Tim Anderson","MIA",241,94.14855072463769,,88.80640900440706,85.75999755859375,,93.38700564971751,84.49953453563084,78.07347138073979,80.65263286389802,,84.02190290178571,,77.57142857142857,"Tim Anderson",15172,641313
"TJ Friedl","CIN",341,93.94605318848758,,89.18227088874113,85.90625,,92.97960393345771,84.34426229508196,79.07699287887168,81.77727161754261,47,85.61579241071429,,,"TJ Friedl",19522,670770
"Tomás Nido","- - -",140,93.80320700620993,,87.45897185496794,82.10000271267361,,93.42666422526041,84.33971561945921,78.48181984641336,82.64000244140625,,84.0173081618089,,,"Tomas Nido",13755,621512
"Tommy Edman","LAD",153,94.749140625,,90.51224689094387,87.11851671006944,,93.67424242424242,85.15869671365489,80.77450980392157,82.6,,85.88137637867646,,,"Tommy Edman",19470,669242
"Tommy Pham","- - -",478,93.9798636510327,,88.91188998989291,87.22093307140261,,93.43771623883929,84.77333392518939,80.0374984741211,81.42272671786222,,85.05465565557066,,,"Tommy Pham",2967,502054
"Travis d'Arnaud","ATL",341,94.33534819504311,,88.82093136809593,87.12414129849138,80.69999694824219,93.57184256543322,84.43250532120743,80.54571707589285,81.73333231608073,,85.13483146067416,,79.76666259765625,"Travis d'Arnaud",7739,518595
"Travis Jankowski","TEX",207,94.80685358255452,,90.38222113715278,87.93225491431451,,93.39396720096983,85.4279733937937,78.85531811003989,81.36667209201389,,85.64018691588785,,,"Travis Jankowski",13768,608671
"Trea Turner","PHI",539,94.60849909584087,,88.9957043232362,86.622001953125,84.03333536783855,93.0925094157166,85.16898954703832,79.65555427900327,81.78125,,84.65720778245192,,,"Trea Turner",16252,607208
"Trent Grisham","NYY",209,94.02677671370968,,90.17500305175781,87.7258064516129,,93.22617004964954,84.49855974595324,79.29643031529018,82.31428745814732,,86.62236585115132,,,"Trent Grisham",18564,663757
"Trevor Larnach","MIN",400,94.47677801724137,,90.27654200424382,86.25483555947581,,92.86598506590136,84.90341736218944,79.3209073153409,81.21388753255208,,86.24560342573221,,76.4000015258789,"Trevor Larnach",21501,663616
"Trevor Story","BOS",106,94.70222077546296,,90.02999674479166,88.42727383700284,,93.67619202628968,85.68510534408244,78.88333468967014,80.625,,86.5,,,"Trevor Story",12564,596115
"Trey Cabbage","HOU",91,94.2463438452744,,90.88666178385417,86.49696673768939,,93.64444444444445,84.14166937934027,79.9312515258789,81.375,62.70000076293945,86.43961895636792,,,"Trey Cabbage",21078,663550
"Trey Lipscomb","WSN",211,93.70487071349558,,88.47930697737068,82.86153470552884,,92.7775496917517,83.98937575483092,80.01818292791194,81.98333231608073,,84.86533203125,,76.19999694824219,"Trey Lipscomb",31567,702358
"Trey Sweeney","DET",119,94.63688941140776,,90.00400390625,84.37778049045139,,93.34558823529412,84.595,79.09642682756696,81.95555284288194,,86.9209693170363,,,"Trey Sweeney",29575,700242
"Triston Casas","BOS",243,94.36598506590136,,90.61529181985294,85.90862405711206,,93.31938576211735,84.81926426318807,79.35959694602273,82.09615384615384,,86.40177336836283,,,"Triston Casas",22514,671213
"Tucker Barnhart","ARI",96,94.33999720982143,,87.95,86.8499984741211,,92.93256041061046,83.50593672648515,79.14545232599431,75.75,,84.88518156828704,,75.03333536783855,"Tucker Barnhart",10200,571466
"Ty France","- - -",535,94.06316005886427,,88.9014598540146,85.79565164317255,,93.54707629700557,84.34538228311088,79.76810218547952,83.35000010899135,,84.61764705882354,,,"Ty France",17982,664034
"Tyler Black","MIL",57,94.17195241044207,,89.40811074746621,84.93999633789062,,93.31599609375,82.41874694824219,79.23529411764706,81.1500015258789,,87.3031234741211,,,"Tyler Black",29949,672012
"Tyler Fitzgerald","SFG",341,93.76588948567708,,87.77956989247312,84.752001953125,,93.55,84.5315040191474,80.31351615287163,80.9260837720788,40.54999923706055,83.99300699300699,,,"Tyler Fitzgerald",26208,666149
"Tyler Freeman","CLE",383,94.06849067752101,,89.18302255306604,87.09500122070312,79.80000305175781,93.41266152426161,84.17307692307692,79.77499871504934,82.33809407552083,,84.83484996448864,,,"Tyler Freeman",22532,671289
"Tyler Nevin","OAK",278,93.24816306657223,,89.40816326530613,85.09999712775735,,93.75555555555556,84.328125,78.813232421875,83.44210654810855,,83.71908546040076,,,"Tyler Nevin",17893,663527
"Tyler O'Neill","BOS",473,94.5194181218058,,89.46446700507614,85.74651389898256,,93.07449112457483,84.35601983921161,79.93571428571428,82.0374984741211,55,85.53103833128078,,,"Tyler O'Neill",15711,641933
"Tyler Soderstrom","OAK",213,94.37762986567982,,89.80750122070313,85.476318359375,,93.74358974358974,85.65238360969387,79.92156862745098,81.48695439877717,,87.09297902960526,,,"Tyler Soderstrom",27467,691016
"Tyler Stephenson","CIN",515,94.17369590183752,,89.99197365419708,85.72820262419872,,93.50142697704082,84.66926237824676,79.18587062669837,82.19599609375,,84.77249755859376,,,"Tyler Stephenson",17988,663886
"Tyler Wade","SDP",156,94.10582903519418,,90.51999782986111,88.18823960248162,,94.06666876680107,85.74183872767857,78.93721043786337,80.36666870117188,39.43333180745443,85.00946209881756,80.8499984741211,,"Tyler Wade",15730,642180
"Tyrone Taylor","NYM",345,94.13881019830028,,89.80347357855902,86.47499593098958,,93.45668022753456,84.76648351648352,80.22020004734848,81.80909312855114,55.20000076293945,84.92777777777778,,77.4749984741211,"Tyrone Taylor",13675,621438
"Vaughn Grissom","BOS",114,94.37226726628151,,89.1547619047619,84.95999755859376,,92.78778211805556,84.36190166170636,79.7864891258446,76.1500015258789,,85.62272505326705,,,"Vaughn Grissom",26031,687093
"Victor Caratini","HOU",274,94.1162253410767,,89.74874877929688,86.3892822265625,,93.35752558075221,85.1246925636574,79.69906359521028,83.35833231608073,44.650001525878906,84.84679236778847,,,"Victor Caratini",14968,605170
"Victor Robles","- - -",295,94.25387616224693,,88.82967301253434,86.39999675750732,,93.83049197313262,84.18602757424301,80.33947231895046,81.05999755859375,,84.16666404149865,,,"Victor Robles",18363,645302
"Victor Scott II","STL",155,94.515234375,,89.81290165070564,87.07142857142857,,94.39285714285714,84.59400390625,79.96410506810898,79.76249694824219,,86.63182114109848,78.96666463216145,77.9500020345052,"Victor Scott II",31349,687363
"Vidal Bruján","MIA",278,94.44296475383632,,89.65134959177928,86.97143056441327,,93.34695991847826,85.11204392997382,79.55205211900685,82.08888753255208,,85.28938225940266,,77.53333536783855,"Vidal Brujan",20536,660644
"Vinnie Pasquantino","KCR",554,94.19493374638205,,89.53432037870763,86.63058938419118,,93.33705023655378,84.63240332576815,78.94064390120968,82.32978723404256,,86.27387222782258,,,"Vinnie Pasquantino",27676,686469
"Vladimir Guerrero Jr.","TOR",697,94.69214794303798,,89.94670050761421,87.89666341145833,,93.7994924532313,84.72132972482935,80.59762137276786,82.587998046875,,85.36138845318533,,75.46666463216145,"Vladimir Guerrero Jr.",19611,665489
"Wenceel Pérez","DET",425,94.2166114517405,,90.43089414267016,86.52656555175781,,93.23032330452128,84.70699909979425,79.15800130208333,81.31290165070564,,84.94110003972457,81.7000020345052,,"Wenceel Perez",22857,672761
"Weston Wilson","PHI",98,94.217998046875,,90.20000348772321,86.24000244140625,,93.36379478717673,84.54942304238506,78.695556640625,88.0999984741211,,83.82400390625,,,"Weston Wilson",19358,642215
"Whit Merrifield","- - -",335,94.14799281529018,,89.03246753246754,86.57999877929687,,93.318,84.73591549295774,80.14175716861264,80.24444325764973,49.40999908447266,85.09757749495968,81.0999984741211,,"Whit Merrifield",11281,593160
"Will Benson","CIN",388,94.14275372706422,,89.12805614883094,85.93285435267858,79.30000305175781,92.82344959900442,84.54633463541667,79.44706137663398,82.25384364983974,,86.09428571428572,,79.38571602957589,"Will Benson",21853,666181
"Will Brennan","CLE",353,93.93838936941964,,89.40940946691177,86.31568818933823,80.4000015258789,93.1096015625,84.71620008680556,79.2457819559488,82.79500122070313,57.4,86.52146392342932,80.75,79,"Will Brennan",25660,686823
"Will Smith","LAD",544,94.8108108108108,,89.96878386921965,86.91702335438829,83.67500305175781,93.39099487586606,85.20589544449902,79.72950819672131,81.14848188920455,,86.11749877929688,,76.29999718299278,"Will Smith",19197,669257
"Will Wagner","TOR",86,94.79393791429925,,89.08571079799107,86.22222222222223,,93.19571010044643,84.42456483004386,79.69677734375,80.25,44.95000076293945,85.3060635653409,,,"Will Wagner",29634,695238
"Willi Castro","MIN",635,94.28136335100446,,90.24976812214612,86.46521739130435,,93.25900233477012,84.40355635367298,79.53441070228494,81.22786725153688,,85.57117930475505,,77.55000305175781,"Willi Castro",17338,650489
"William Contreras","MIL",679,94.51149425287356,,88.97157558692894,85.09872045272436,85.1500015258789,93.48522222888676,84.85243760146103,79.35849056603773,81.76791900058963,55.56666564941406,85.50961538461539,81.7000020345052,57,"William Contreras",20503,661388
"Willie Calhoun","LAA",254,94.31218872070312,,90.06946957236842,85.05714634486607,,93.3149268306903,84.52499898274739,78.92806846217105,80.4937515258789,,85.95840535121681,,80.36666870117188,"Willie Calhoun",17838,641432
"Willson Contreras","STL",358,94.19437907881526,,89.57158868963069,86.512001953125,,93.11823420234806,84.86046511627907,79.29633908155488,83.08636474609375,,84.95175438596492,80.30000305175781,78.85000610351562,"Willson Contreras",11609,575929
"Willy Adames","MIL",688,94.5641002589183,,89.378,86.49404761904762,,93.42323274860595,84.68452895969055,79.53815660978618,82.07111002604167,,84.84530386740332,,,"Willy Adames",15986,642715
"Wilmer Flores","SFG",242,93.92625899280576,,89.01951338605183,85.68947239925987,,93.18516372607655,83.87320574162679,78.46249825613839,82.22727272727273,,83.92652861926021,,,"Wilmer Flores",5827,527038
"Wilyer Abreu","BOS",447,94.51883872922437,,90.59333043981482,86.14761788504464,,92.96009389671362,84.23612853558394,78.83308679917279,82.6812515258789,60.63750076293945,87.05572509765625,80.53333536783855,78.1,"Wilyer Abreu",23772,677800
"Wyatt Langford","TEX",557,94.5728659107946,,89.51012410996836,86.27544202302632,,93.72186432232347,84.9059449278438,79.23518880208333,82.33783783783784,,84.7940279073383,,,"Wyatt Langford",33333,694671
"Xander Bogaerts","SDP",463,94.03457395186335,,89.21889609990157,86.90237862723214,82.4000015258789,93.4949375,85.1290427128821,79.30861900592673,80.54651162790698,,85.37517510775862,81.5,,"Xander Bogaerts",12161,593428
"Xavier Edwards","MIA",303,94.16438356164383,,89.48287936373873,87.09642682756696,,93.53174603174604,84.1761931335034,79.96827110877403,81.28571428571429,,85.33642254759934,,76.73333231608073,"Xavier Edwards",22266,669364
"Yainer Diaz","HOU",619,94.31056910569106,,89.09067962129237,86.60727095170455,,93.3734682489067,84.39683792838314,79.71867352221386,80.58888888888889,,84.10092345910138,,,"Yainer Diaz",23003,673237
"Yan Gomes","CHC",96,94.49463218330537,,89.77777777777777,89,,94.062001953125,85.29560332245879,79.06896551724138,79.30000305175781,42.099998474121094,84.71538837139423,,,"Yan Gomes",9627,543228
"Yandy Díaz","TBR",621,94.473125,,89.4928972421448,87.10684663955479,,93.67229129662522,84.88509728773585,79.7991751678719,84.57142857142857,,85.58920565518466,,,"Yandy Diaz",16578,650490
"Yasmani Grandal","PIT",243,93.98741809475807,,88.654052734375,85.93703884548611,,93.30292283442982,84.53700941190945,78.58965292744253,80.6769268329327,,85.02307692307693,,,"Yasmani Grandal",11368,518735
"Yordan Alvarez","HOU",635,94.39410484629862,,90.04181463068181,86.42041015625,,93.18566686220136,84.38562148876404,79.29608938547486,80.48393031529018,,86.31022505326705,,,"Yordan Alvarez",19556,670541
"Yuli Gurriel","KCR",65,94.82745481004902,,90.8687515258789,85.06154221754808,,94.40212558178192,84.98958333333333,80.3031234741211,84.89999389648438,,85.70499877929687,,,"Yuli Gurriel",19198,493329
"Zach DeLoach","CHW",75,94.60768896901709,,89.16538649338942,85.99642508370536,,93.02121064157197,84.68888888888888,78.92143031529018,83.27999877929688,,86.96000162760417,,,"Zach DeLoach",27471,676113
"Zach Dezenzo","HOU",65,93.66571568080357,,91.22272838245739,85.40999755859374,,91.94186046511628,83.82458696209017,77.67058967141544,80.5999984741211,46.083333333333336,82.57999674479167,,,"Zach Dezenzo",31562,701305
"Zach McKinstry","DET",325,94.08862144420131,,90.16448233060747,86.92105263157895,,93.19361563608156,84.40948462203558,78.94301285282258,79.85356794084821,48.43333435058594,85.73650638640873,81.4000015258789,,"Zach McKinstry",19392,656716
"Zach Neto","LAA",602,94.106529209622,,90.1602809175532,85.55652032382247,,93.67483347505669,84.39938556067588,79.11976047904191,81.01154033954327,,85.67713913690476,,79.19999694824219,"Zach Neto",31347,687263
"Zack Gelof","OAK",547,93.8956589033019,,88.95607294100468,85.94716428360849,,93.98306066176471,84.72322040676417,79.79130677406832,82.35675543707771,52.900001525878906,84.25566808956185,,,"Zack Gelof",29766,680869
"Zack Short","- - -",88,93.96744342182957,,89.9760009765625,86.82499694824219,,92.68101520779767,85.2205484468643,78.58666534423828,83.79999923706055,,83.42857033865792,,77.64000244140625,"Zack Short",19562,670097
