Name,Team,IP,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,botOvr,botStf,botCmd,botxRV100,botERA,NameASCII,PlayerId,MLBAMID
"Clarke Schmidt","NYY",85.1,,46.04985393442623,52.21087100196465,,56.12811393442623,,34.39310555555555,64.16590060377358,53.64860682692308,57.789471675824174,43.27114253434065,-0.10126384615384613,3.9251982829670333,"Clarke Schmidt",19899,657376
"Tyler Holton","DET",94.1,45.19854171568627,54.36859553633218,47.949860546448086,,52.20513497584542,59.1323345,42.783208418972336,,53.67405465671642,49.94878169402985,55.307136373134334,-0.10284452985074628,3.9228255447761193,"Tyler Holton",26231,663947
"Randy Rodríguez","SFG",52.1,61.321421971153846,50.85889734375001,,,49.57927451428571,,58.03893081632654,,53.73031894197951,56.63782055745165,42.76119697383388,-0.10634000000000005,3.917582514220705,"Randy Rodriguez",23974,678495
"Hunter Stratton","PIT",37.2,56.81184009756098,45.06880285714286,50.208816442307686,,57.50728839694657,,,,53.74029933092223,55.81582748643761,47.46841488245931,-0.10695905967450271,3.916653761301989,"Hunter Stratton",23455,676702
"Tylor Megill","NYM",78,53.79347916927899,59.85214776119404,56.72953075268817,71.20239980000001,43.57638344444445,49.84299691588785,68.804648,,53.74669811997074,53.023328902706645,42.70379168983175,-0.10735647403072422,3.916057893196781,"Tylor Megill",21318,656731
"Seranthony Domínguez","- - -",58.2,63.04594599030258,69.88174990996401,,,62.04131973531478,,54.518176000000004,,53.76495041396037,65.13354734605,47.205892280495846,-0.10849144810382766,3.914355803416992,"Seranthony Dominguez",19249,622554
"Joe Mantiply","ARI",59.2,20,50.63481640540542,,,,56.93815513043476,45.05838244541484,,53.8214124050633,47.12436939010357,58.02025088607593,-0.1119984695051783,3.9090947986191016,"Joe Mantiply",14857,573009
"Jordan Wicks","CHC",46,56.78574458115183,42.03581375,56.654488333333326,,54.1279608108108,43.97109615384616,51.40908636363636,,53.88666994131456,51.263158321596244,53.29458691314554,-0.1160539319248826,3.9030115023474172,"Jordan Wicks",30094,696136
"Phil Maton","- - -",64,,44.14681201940299,58.40295460498287,,56.92187997666755,72.93292794332048,,,53.93630423299042,65.1586516334215,40.509339808741515,-0.11913677973586709,3.898387031426017,"Phil Maton",18064,664208
"Nestor Cortes","NYY",174.1,56.60023414528259,20,47.136628534004466,,43.57909735600265,,51.85567661419069,,53.945592247695835,51.366107752660255,54.87577048743126,-0.11971409078852618,3.8975216996564837,"Nestor Cortes",17874,641482
"David Festa","MIN",64.1,58.57862737556562,,,,58.47282945558739,,53.90417126623375,,53.9483160054595,60.42357064604186,57.02549893539582,-0.11988363967242947,3.897266733393994,"David Festa",30056,701581
"Trevor Williams","WSN",66.2,48.89181219638243,60.065929224806204,,,44.87548333333333,,54.26068508379889,,53.97666762218045,50.26218986842105,59.84760955827068,-0.12164485902255635,3.8946243233082702,"Trevor Williams",16977,592866
"Mitch Keller","PIT",178,45.68774709006927,41.72221837320574,55.32962553008595,,55.603416129032254,46.323453686131394,52.13874866666666,,53.97700807854139,46.875134105890616,55.9452442952314,-0.12166546633941094,3.8945950596072936,"Mitch Keller",17594,656605
"Jorge López","- - -",53,41.94835982369403,58.770685074022474,,,53.09897777816779,,55.07925989361702,43.45060226415095,54.024338665835415,49.52705296758104,58.749230162094754,-0.12460571072319204,3.890183902743143,"Jorge Lopez",14527,605347
"Randy Vásquez","SDP",98,47.00685179166667,51.34478890566038,50.66371502164503,,59.54108988165678,57.27612521084336,52.80713195238094,,54.02777691350711,50.841311095971555,54.658385799763025,-0.12481864928909953,3.8898640225118477,"Randy Vasquez",24719,681190
"Max Fried","ATL",174.1,55.26177338137473,54.24325498855835,58.68418975206611,,54.66664170347001,64.04239963793103,52.85114403183025,,54.06832443600866,55.78659856832972,51.059864992769334,-0.12733898770788143,3.8860852133044115,"Max Fried",13743,608331
"Joey Estes","OAK",127.2,40.675152881679395,34.022941111111116,53.73361357142857,,46.77756389880954,,39.86907462222222,,54.21028803650716,40.623241243216576,60.29722877158361,-0.13615879625061666,3.8728526936359153,"Joey Estes",26257,683155
"Erik Miller","SFG",67.1,57.48671862683887,,,,64.69341813155593,57.5097,74.25546409883722,,54.21044919343118,67.82208316249759,42.1755763868682,-0.13616846687383796,3.8728402786263403,"Erik Miller",26252,669062
"MacKenzie Gore","WSN",166.1,68.01979042848522,,,,42.76389856540083,65.58631414675767,49.66434801444043,,54.32920371285477,61.55099657762938,50.47729902170282,-0.14354681469115196,3.8617722804674464,"MacKenzie Gore",22201,669022
"Spencer Bivens","SFG",48.2,27.64651489361702,49.96043516759776,47.17245921052631,,54.43973234972677,,46.91345240384615,,54.34228891927085,49.09848178385416,58.03847348958334,-0.14436022135416668,3.860552565104166,"Spencer Bivens",30226,702352
"Carlos Estévez","- - -",55,52.02985982071714,,,,45.001234242424246,38.1483,42.94411905882353,,54.35728414129111,47.416245992691834,57.526383532277706,-0.14528993909866014,3.8591577101096224,"Carlos Estevez",14542,608032
"Davis Daniel","LAA",30.1,36.286354016393446,,,,52.88619429752065,42.5641158974359,39.55899048076923,,54.357897952755906,38.708682086614175,63.45853649606299,-0.145327125984252,3.859101102362205,"Davis Daniel",27582,669721
"Ryne Stanek","- - -",55.1,65.41898245585756,53.892628884615384,,71.1011856937799,51.97974887162586,,,,54.425485445240525,65.57635400204708,44.48332931422722,-0.14952823950870003,3.8527999385875114,"Ryne Stanek",15947,592773
"Reid Detmers","LAA",87.1,52.0198910288066,,,,43.739914986876634,42.31258572687224,42.36776171171171,,54.432921994868515,45.08695477228992,49.250760474663245,-0.1499904746632457,3.85210717126363,"Reid Detmers",27468,672282
"Brayan Bello","BOS",162.1,37.73260387596899,53.53481890009167,,,55.158605197368416,,50.94922583561644,,54.47527702174714,54.51364600810912,54.23354858459271,-0.1526205197198673,3.8481616291927767,"Brayan Bello",23920,678394
"Pete Fairbanks","TBR",45.1,67.90941041436464,,,,39.25847186495177,,57.122741999999995,,54.49964504310344,56.06188852011494,53.84635096264365,-0.15413500000000008,3.8458899281609193,"Pete Fairbanks",17998,664126
"Luis Severino","NYM",182,48.933882273170724,54.11028840782123,47.11529819742489,,58.98352875358166,,55.71144990783409,,54.543545459889344,52.45227163554634,54.33464033886583,-0.15686273513139695,3.8417986410788374,"Luis Severino",15890,622663
"Yu Darvish","SDP",81.2,48.88156974895398,50.333991792452835,42.6535075,41.563610087719304,51.351482119914344,50.825555370370374,,43.0588209375,54.5469036471519,49.63464373417722,59.60490224683545,-0.15707146360759497,3.841484137658228,"Yu Darvish",13074,506433
"Max Scherzer","TEX",43.1,48.260666394557816,,65.26729902439025,,39.262371554054056,42.9007682795699,57.02494387096774,,54.55214407462687,45.91367547761194,61.69348820895522,-0.15739580597014927,3.8409989701492537,"Max Scherzer",3137,453286
"Will Vest","DET",70.1,48.59676967542503,60.282955,,,54.57170180722892,,52.97548105263157,,54.56349895328721,49.48571696366781,57.59422780276818,-0.158102223183391,3.839939342560553,"Will Vest",19769,676684
"Nathan Eovaldi","TEX",170.2,36.77288580183861,,44.11221185567009,56.67739235148515,34.988222643678164,43.229296908077984,,,54.64087916507816,44.03325630575678,60.83337938238658,-0.16290916126572627,3.8327290583301568,"Nathan Eovaldi",9132,543135
"Cam Booser","BOS",42.2,58.31389142335768,,51.773394117647065,,36.056439202453994,,,,54.64272368888889,51.300022014814814,51.58063266666665,-0.1630238074074074,3.832556651851851,"Cam Booser",16061,592155
"Carlos Rodón","NYY",175,63.541709634226,,48.177242293577976,,57.06910460869566,46.70911626459145,60.97459287500001,,54.70293171502258,60.64951713088329,46.66465762411347,-0.1667646744036106,3.826945319148936,"Carlos Rodon",16137,607074
"Zach Pop","TOR",48.1,,55.421594730983294,52.68361021739129,,51.08326814814814,58.71852,61.29583,,54.76705162822254,52.20838052917233,40.39427773405698,-0.17074766621438262,3.820971343283583,"Zach Pop",20185,647315
"Michael Grove","LAD",51,63.13681416666666,58.18732300546448,52.52125643939394,,54.145993667425955,,,46.4409774137931,54.767286795646925,58.463357593712196,56.66347171704957,-0.17076228536880292,3.8209486457073756,"Michael Grove",23221,675627
"Jack Leiter","TEX",35.2,61.20325561959654,,48.267605,,54.83491964102564,51.001431842105255,55.738785897435896,,54.777510971599405,57.691962810164426,50.61608213751868,-0.1713983856502242,3.8199941554559045,"Jack Leiter",30146,683004
"Michael King","SDP",173.2,52.95272113344617,50.84176457982651,,,51.395862188237906,,45.97296320879223,,54.83782138041957,50.653805602447974,54.27075022254902,-0.17514515220088497,3.814374861422239,"Michael King",19853,650633
"Kevin Gausman","TOR",181,50.84928160608062,44.19655275641025,,53.08904332638164,42.00708548117154,,,,54.92224509969583,49.775577749239595,59.167392656302816,-0.18038964515038858,3.806508641432917,"Kevin Gausman",14107,592332
"Justin Wilson","CIN",46.2,58.164201559405925,,39.20819423469387,37.91069875,47.64227487922706,,,,54.9812594376528,51.37952105134476,59.09910484107581,-0.18405616136919314,3.801008068459658,"Justin Wilson",4301,458677
"Framber Valdez","HOU",176.1,37.783613076923075,49.69448081385281,,,47.371471226415075,69.35385879533676,48.34882877828054,,55.01129185907642,54.90953501194269,47.070698248407645,-0.185921548566879,3.7982110031847123,"Framber Valdez",17295,664285
"Jason Foley","DET",60,46.86978450704227,50.28979522821578,,,51.108625551601435,,40.53280232558141,,55.05391246049661,48.986446241535,55.22128671557562,-0.18856996613995478,3.794237550790068,"Jason Foley",19531,671345
"Justin Slaten","BOS",55.1,63.31764607594936,,48.44572205882352,,54.02458679999999,80,,,55.2495009729064,60.52930960591134,49.994071847290634,-0.20072115763546794,3.7760106527093593,"Justin Slaten",25648,686580
"Bowden Francis","TOR",103.2,49.90700921250001,56.73954750000001,,49.269980500420516,33.406168671328665,53.619540918727914,,,55.2801301921845,46.163419705317104,56.24862287636131,-0.20262313901345294,3.77315864189622,"Bowden Francis",20548,670102
"Jake Cousins","NYY",38,54.43413999999999,58.618578207547166,,,72.69803718826404,,,,55.29356261146497,74.035436433121,45.28541597133757,-0.20345743630573246,3.771906449044587,"Jake Cousins",21620,664776
"Sean Hjelle","SFG",80.2,54.48936,59.43503661654135,43.01215328125001,,,,,45.52694350961536,55.37479590570719,48.948988990901555,60.768762903225806,-0.20850604631927214,3.7643329942100894,"Sean Hjelle",21481,663546
"Gerrit Cole","NYY",95,54.294107531734845,,52.47722228,,49.90028642857144,,44.06255934426229,49.41717006968642,55.47322412491867,50.650642719583615,56.46107627846454,-0.21462057254391673,3.7551616070266762,"Gerrit Cole",13125,543037
"Gregory Soto","- - -",53,49.62425544026549,64.77304849174611,,,67.051244160533,,,,55.478099255469594,65.22091327048534,48.31471087963295,-0.21492322796029686,3.7547075368713303,"Gregory Soto",19677,642397
"Gavin Williams","CLE",76,57.358714190340905,,54.528800975609755,,48.502831437908505,63.74953114391144,51.71880783783784,,55.51507590643275,55.90594413011694,51.99810347953216,-0.21722003654970762,3.7512619078947367,"Gavin Williams",30122,668909
"Shawn Armstrong","- - -",66.2,44.14469936782199,48.151500145699075,45.84580947446485,,50.07102880942586,,,,55.610418968225595,44.09705541886552,59.4925356807239,-0.2231428304902408,3.7423779237204546,"Shawn Armstrong",12857,542888
"Spencer Arrighetti","HOU",145,50.99108279454724,,66.41745587398374,,66.83619344444446,65.64825502994013,53.56057772093024,,55.70672398166598,58.22203903148665,54.412698585093665,-0.22912754085292944,3.733401263451574,"Spencer Arrighetti",29921,681293
"Cionel Pérez","BAL",53.2,56.407393779904304,61.27071063636365,,,54.25381043209877,,,,55.71251554913297,57.4320761734104,49.80128588439306,-0.22948619653179197,3.7328627861271673,"Cionel Perez",19614,672335
"Spencer Turnbull","PHI",54.1,60.60696946708464,46.28626123893805,,,56.499669461756376,45.93319073170731,64.58915040816328,,55.72617727173913,57.32967926086956,49.311795869565216,-0.23033405434782606,3.731591510869565,"Spencer Turnbull",16207,605513
"Kyle Finnegan","WSN",63.2,50.26256489597782,,,53.22937710801393,49.692859830508475,,,,55.74003224489796,48.96331761595549,57.84989443413728,-0.23119598330241192,3.730297959183674,"Kyle Finnegan",15009,640448
"James McArthur","KCR",56.2,47.164775844155834,56.562409161490685,,,48.96085231958762,64.76983898026317,,,55.852442057522126,55.82997095132742,54.590347931415934,-0.23817930309734509,3.7198231526548673,"James McArthur",21527,663704
"John Brebbia","- - -",55.1,47.040828610526304,,,,42.45086184466019,,27.36805666666667,,55.88325768844222,44.517453467336686,54.41037677386934,-0.2400936783919598,3.716951959798995,"John Brebbia",12777,605154
"Jameson Taillon","CHC",165.1,32.66523789115646,31.221213874538744,53.6966520096463,,54.32785625974024,45.279237527472525,36.14041216981132,,55.90205911397502,40.55432714458316,64.61019822795005,-0.24126199758356823,3.715200016109544,"Jameson Taillon",11674,592791
"Mitch Spence","OAK",151.1,,40.995859638973485,47.86051530549899,,45.733299814814806,52.37141153846153,35.506951666666666,,55.90594329572925,49.87203533440774,47.77126955278002,-0.24150335616438356,3.7148368412570507,"Mitch Spence",27707,687765
"Luke Jackson","- - -",53,51.79058872852234,,34.366125,,60.67675576687115,59.30852030021142,,,55.92727539630836,61.02984853420195,46.34876907709012,-0.2428282410423453,3.7128503148751357,"Luke Jackson",11752,592426
"Jacob Webb","BAL",56.2,52.33647019656018,,,,45.163384863813214,,59.7415608203125,,56.0778338804348,54.12794602173913,52.5941428478261,-0.2521822499999999,3.698819402173914,"Jacob Webb",19274,657097
"Adam Ottavino","NYM",56,46.41079425531914,52.8518265882353,60.18152598130842,,56.473409207920774,,43.914365399999994,,56.109001449999994,55.98044082000002,52.06708052,-0.25411857,3.6959146999999994,"Adam Ottavino",1247,493603
"Luis García","- - -",59,50.863553636363626,61.721551549893846,80,51.66382132682005,55.91039118237454,,,,56.14189949326336,58.4020497779444,49.57148820668592,-0.2561631419105162,3.6928480658889953,"Luis Garcia",6984,472610
"Kevin Ginkel","ARI",70,48.570946123778484,44.230045,,,56.958729956043946,,,,56.15603643881858,50.4346026413502,55.93316744303797,-0.25704079324894513,3.6915317890295363,"Kevin Ginkel",19876,656464
"Ryne Nelson","ARI",150.2,52.359022371364645,,46.0872405882353,,43.766871807247675,46.28693364963503,62.12539134453782,,56.156329052762764,49.224589260490234,62.5359161279601,-0.2570579767345244,3.6915059742417946,"Ryne Nelson",26253,669194
"Ben Joyce","LAA",34.2,66.02348425101215,65.03115225000002,,,62.649806707317076,,75.91275655462185,,56.1721931608133,63.767256691312376,46.01386545286506,-0.2580452865064694,3.6900244916820713,"Ben Joyce",31461,690829
"Bryan Abreu","HOU",78.1,58.851939068219615,,,,60.596794348462666,,20,,56.22670104408351,62.48969124516629,50.304771593194126,-0.2614318484145397,3.6849449187935037,"Bryan Abreu",16609,650556
"Carmen Mlodzinski","PIT",50.2,49.088172754738025,,51.6123652601156,,58.71429370524595,,51.564189999999996,,56.25401118956242,55.171302285404984,54.60895132974881,-0.26312821919683527,3.682399680965397,"Carmen Mlodzinski",27572,669387
"Tanner Bibee","CLE",173.2,48.48613611964431,62.34752,,,55.0876313114754,56.54789853333333,63.64367408203125,,56.30015263582194,54.66344186470381,55.808837427269545,-0.26599427970557316,3.678101146161935,"Tanner Bibee",30134,676440
"Hunter Greene","CIN",150.1,57.62934283898305,,,54.4517086915888,48.58626058558558,47.23767111111111,,,56.369247019118205,54.343274826375335,48.682661673819744,-0.27028683183769026,3.671662953570035,"Hunter Greene",22182,668881
"Jorge Alcala","MIN",58.1,66.30770560679612,59.419685285714266,,,54.61057808333334,,50.794363139534866,,56.39401069593144,61.687248308351194,53.503014957173434,-0.27182512847965723,3.6693547644539617,"Jorge Alcala",19459,660896
"Hunter Harvey","- - -",50.2,54.921921272084816,,,58.83229128571428,46.327487289915965,35.32820630952382,,,56.421828852097136,51.29302552980133,53.649769448123614,-0.273552880794702,3.6667625827814563,"Hunter Harvey",15507,640451
"Andrew Heaney","TEX",160,56.22424035143392,72.41787,45.87189,,53.783865699069736,44.26637653061224,39.704866137557644,,56.42785290033253,52.08776542621347,58.37879242495963,-0.2739271948262488,3.6662010121711957,"Andrew Heaney",15423,571760
"Clay Holmes","NYY",63,,60.3511098858075,,,57.06009110169493,,,,56.44260840552995,60.02342128110599,46.20326102304147,-0.2748441382488478,3.664826156682027,"Clay Holmes",13649,605280
"Nick Lodolo","CIN",115.1,53.835556334164586,47.61642194331984,,,,57.450617053045185,48.851706960784306,,56.52898704021447,49.69885626809653,51.87323856300267,-0.28021039142091153,3.6567770348525466,"Nick Lodolo",26378,666157
"Jesus Tinoco","- - -",40.2,56.94735768292683,53.693054350000004,35.88267,,53.32512548961424,,49.340845,,56.56668802795031,56.40017535714285,54.40220071428571,-0.2825522670807454,3.653264161490683,"Jesus Tinoco",16300,622786
"Nick Mears","- - -",57.2,62.866789983844896,,,,57.3331164224138,55.574457280114395,,,56.63181397859922,58.980579834630355,55.573831945525285,-0.2865990758754864,3.647193978599222,"Nick Mears",25376,683232
"Dylan Lee","ATL",59.2,55.82092010526317,,,,42.38343059574468,,36.58992240384616,,56.68382876013904,48.5214055388181,62.689826685979135,-0.2898309501738123,3.6423463962920044,"Dylan Lee",19996,669276
"Yoshinobu Yamamoto","LAD",90,46.962186296296295,48.787240303030295,46.937942808988765,52.62461870422535,60.55908173913043,54.20218341176471,,,56.691223337856165,48.7942110990502,61.69306143147897,-0.290290630936228,3.6416558548168254,"Yoshinobu Yamamoto",33825,808967
"Joe Jiménez","ATL",68.2,53.773039920477125,,,,39.7091897037037,,50.2642645652174,,56.78151001836545,47.234822268135886,58.54182108356291,-0.2958997520661157,3.6332429201101935,"Joe Jimenez",15761,641729
"Aaron Nola","PHI",199.1,46.894917553551295,45.26726496932516,47.38255414965987,,,,46.816674755700326,59.558762478551,56.850453914813656,49.43924737864078,60.52443619480113,-0.30018229877857816,3.6268192890698394,"Aaron Nola",16149,605400
"Kenley Jansen","BOS",54.2,,61.17428315789474,34.773875784753365,,43.84360639344262,,,,56.86139978453738,43.45577027883397,56.084645754119144,-0.30086212927756656,3.625799315589352,"Kenley Jansen",3096,445276
"Paul Skenes","PIT",133,48.2455267266187,55.292601226765804,,,62.05164264534883,48.833315217391316,61.899507017543854,,56.88952263751763,52.235115166901736,55.63280289609779,-0.3026091067230842,3.6231785707569344,"Paul Skenes",33677,694973
"Bailey Ober","MIN",178.2,37.96500539883269,,49.03474825095056,,38.42266893416927,42.77521032258065,61.9020518560606,,56.92080463477939,48.02547110863923,65.06095512791993,-0.30455297738227655,3.6202635335558018,"Bailey Ober",21224,641927
"Jack Kochanowicz","LAA",65.1,41.562210816326534,56.20831840836012,,,,61.775384240506334,42.47878038461538,,56.93058735739231,51.250280395809085,52.55842839348079,-0.30516004656577417,3.6193526542491266,"Jack Kochanowicz",27688,686799
"Shota Imanaga","CHC",173.1,56.52553511144131,43.77831346938777,33.83793,38.1879874209861,53.368728241206036,44.27693297619047,45.50129672727273,,57.010568700848125,47.76775042020046,58.95869826522743,-0.31012859676175786,3.611900115651504,"Shota Imanaga",33829,684007
"Kyle Bradish","BAL",39.1,60.797365256410245,48.288489317269075,,,71.85558276836159,55.42205645833333,,,57.07548691666665,57.926612933333345,56.28471238333333,-0.3141636166666667,3.605845983333334,"Kyle Bradish",24586,680694
"Joel Payamps","MIL",59,50.31788905405404,56.543156860465125,,,55.16207406077347,,48.40046637681159,,57.15441961111112,54.09428154444445,56.657426088888876,-0.3190670222222222,3.5984919,"Joel Payamps",14332,606303
"Zach Eflin","- - -",165.1,32.12451731639402,45.91960154565746,44.08492094462564,,45.87075794596812,40.10428800520314,50.051862028803136,,57.20625353365402,41.61726114051263,61.29643702302369,-0.3222869851730215,3.5936620624195124,"Zach Eflin",13774,621107
"Chad Green","TOR",53.1,56.37298795546558,,45.742811999999994,,48.58193828660436,,,,57.23968249695495,52.8197027405603,59.346050730816074,-0.324363909866017,3.5905465042630933,"Chad Green",15552,643338
"Brock Burke","- - -",34,55.85618798013245,70.20326296296297,,,52.96650006711409,,61.15314134020618,,57.254309582608684,57.15902413913044,57.351480191304354,-0.3252730086956522,3.5891833565217386,"Brock Burke",17968,656271
"Miles Mikolas","STL",171.2,42.13072331564986,37.579215415335455,,,34.875434947780676,35.82163127388535,43.58273787878788,,57.34811379297596,35.24225306099816,71.50047809242145,-0.33110060628465804,3.580441907578558,"Miles Mikolas",9803,571945
"Edwin Uceta","TBR",41.2,,59.13827007407408,52.318987678571425,,44.94878444444444,44.32038,66.45690131004368,,57.37422124629081,61.64605989614244,59.62781364985162,-0.33272256676557865,3.5780083234421363,"Edwin Uceta",20539,670955
"Kutter Crawford","BOS",183.2,46.19844553260869,,50.676166598870054,42.7213648917749,39.4738899001996,,,35.63646709183673,57.55318474204173,44.98877740944017,57.71099149286499,-0.3438404024881083,3.561331503841932,"Kutter Crawford",20531,676710
"Hunter Gaddis","CLE",74.2,52.31203822815534,,,,40.770570020746874,,77.3403476243094,,57.70402512558139,54.222752799999995,59.81575452093025,-0.3532115069767442,3.547275720930234,"Hunter Gaddis",25636,683769
"Cooper Criswell","BOS",99.1,,37.577488848368525,41.79746121771218,,56.45707376237623,,54.85594034858389,,57.73825113830393,52.3492099715424,53.165473375071144,-0.35533830392714855,3.5440857768924303,"Cooper Criswell",24975,681867
"Matt Bowman","- - -",30.2,35.244103333333335,48.415281813471495,47.322490102040824,44.747588,61.494440859375,,,,57.73854265593561,53.34237555331992,55.736804748490954,-0.3553549094567405,3.5440596981891344,"Matt Bowman",13528,621199
"Cody Bradford","TEX",76.1,40.62167931596092,,33.52980375,,36.35369036585366,45.381250400000006,57.30357735202493,,57.80385700680272,42.39018443877551,65.67236428571428,-0.3594129846938775,3.5379748894557825,"Cody Bradford",27597,674003
"Angel Zerpa","KCR",53.2,46.229598923076935,61.43640371980676,,,49.11337008064517,50.849676666666674,39.340463711340206,,57.929644119496864,51.38419011530399,59.992964685534595,-0.36722846960167727,3.526250010482181,"Angel Zerpa",22717,672582
"Tanner Houck","BOS",178.2,,47.376276677966096,57.1524915,43.31237007363771,45.985900282935454,,,,57.975999181286554,48.8861675365497,55.831976860380124,-0.3701083114035088,3.5219298757309954,"Tanner Houck",19879,656557
"Nate Pearson","- - -",66.1,60.71484754390275,77.98990944444444,49.0724,51.73074,55.85684987334906,60.85807050462572,,,58.055369781451525,60.13137590766221,50.133604398974775,-0.37503992617024157,3.5145324923647645,"Nate Pearson",20160,663878
"Steven Matz","STL",44.1,,44.46022432372506,,,39.770347692307695,51.39879210526316,53.03771092783506,,58.08875598143236,45.59091877984085,63.088712625994695,-0.3771125331564987,3.5114243236074274,"Steven Matz",13361,571927
"Hunter Strickland","LAA",73.1,53.20629469945355,55.58016909999999,61.49298105691057,,58.843455196687366,,37.877789718309856,,58.13358482788294,57.85233065404475,53.91825076592081,-0.37989759896729774,3.5072457659208256,"Hunter Strickland",7836,519326
"Cole Ragans","KCR",186.1,59.917956170376044,,55.15286529745042,,65.72120318295738,,65.09079501351351,47.10846634674922,58.20258213277743,61.90188634701732,53.504003056446464,-0.38418475625400905,3.5008154586273244,"Cole Ragans",21846,666142
"Ryan Pressly","HOU",56.2,57.9907759493671,52.70578941176471,,,49.983994363636356,69.49168578723405,49.66935160377357,,58.25630017913596,59.02290663856692,52.06286133825079,-0.38752248682824,3.4958089251844044,"Ryan Pressly",7005,519151
"Chris Paddack","MIN",88.1,40.371135862619816,,,,42.24086961240311,42.38501651515152,62.92576928571429,,58.2834561627907,45.454962291381655,64.74988027359781,-0.3892093638850889,3.493279480164159,"Chris Paddack",20099,663978
"Edwin Díaz","NYM",53.2,66.55433825263157,,,,67.5002948741419,,,,58.28491554704595,70.41176431072209,42.53951090809628,-0.3892997045951859,3.493142614879649,"Edwin Diaz",14710,621242
"Kyle Leahy","STL",48.2,52.12257256493506,,,,56.42830480286738,53.7586575,48.71235484375,,58.30337831654677,54.72460434532375,56.8005130647482,-0.39044604316546755,3.491423093525179,"Kyle Leahy",24763,681517
"Hayden Wesneski","CHC",67.2,38.241819158163274,54.39732766393442,69.5189187368421,,65.94870043577981,,44.514148750000004,,58.31209410399257,54.844834131847726,56.94748246053853,-0.3909890064995357,3.490608885793872,"Hayden Wesneski",27581,669713
"Blake Treinen","LAD",46.2,50.53160150000001,57.34987373015874,46.61869823529412,,54.1211314084507,,,,58.338645088195385,55.5350834192673,53.43988449118047,-0.39263887381275436,3.488133500678425,"Blake Treinen",12572,595014
"Pierce Johnson","ATL",56.1,44.851173257918546,,40.33224515151516,,,58.24586989329268,,,58.366249105779715,50.33415983642313,53.487450239912754,-0.39435322791712096,3.485563446019629,"Pierce Johnson",13435,572955
"Nick Martinez","CIN",142.1,40.735561865828096,36.55384521390374,34.042589559164725,,40.637042692307695,38.26414920948617,54.78243876086956,,58.462097093132655,40.62193031514581,64.2026096848542,-0.40030787864534334,3.4766307431796797,"Nick Martinez",12730,607259
"Jared Koenig","MIL",62,61.52935500000001,52.15816254295534,43.54396531381671,,,52.15520075187969,48.437661000000006,,58.597955947006874,48.1917468498528,60.01467671246321,-0.40874829244357197,3.463969735034347,"Jared Koenig",27517,657649
"Tyler Glasnow","LAD",134,64.3344806519337,64.99417228571427,,,66.48643419064749,72.67766564171123,,,58.6720797862823,67.70315613320079,54.646701868787275,-0.4133530119284294,3.4570621272365805,"Tyler Glasnow",14374,607192
"Matt Waldron","SDP",146.2,28.06839369892473,36.9636449858357,39.14855464454976,,50.71140716049382,,,,58.79773277029782,37.65961217462259,68.26327562627498,-0.4211595838433293,3.4453528518971854,"Matt Waldron",25550,663362
"John King","STL",60,28.103125000000002,46.355615873015864,,,55.60683127450981,,45.90687282700422,,58.90510039627041,46.527370932400935,63.459598484848485,-0.42783011655011655,3.435346421911423,"John King",22051,667463
"Corbin Burnes","BAL",194.1,,63.42003120171674,53.79009240919199,,71.86824614155249,55.5961625116279,60.09477311178248,,58.963253920587256,61.616496816816806,45.241499315982644,-0.43144309642976325,3.4299275041708364,"Corbin Burnes",19361,669203
"Logan Gilbert","SEA",208.2,47.46823568230278,49.25066155555556,46.628112523364486,72.37083275184276,51.6194195164609,65.19773573816157,,,59.01683398093359,57.11184974030242,53.848608579881656,-0.4347713740959894,3.4249351873767266,"Logan Gilbert",22250,669302
"Michael Wacha","KCR",166.2,41.87972419093852,25.528052770780853,39.30841368243244,,34.874232774869114,49.66364830188679,68.89978499404052,,59.05693409143297,49.35958890126776,59.598655040338066,-0.43726221283134853,3.4211998501728775,"Michael Wacha",14078,608379
"Brant Hurter","DET",45.1,33.79194195652173,53.27404590769231,,,55.448038080808075,,38.181697631578956,,59.12060831007752,50.623661100775195,65.40483686821706,-0.4412181395348837,3.415264294573643,"Brant Hurter",30133,676428
"Alex Vesia","LAD",66.1,65.78516063400575,,,,50.18836956521741,,32.627500181818185,,59.14261783363803,59.371847321755034,54.88619508226691,-0.4425862340036561,3.413212833638026,"Alex Vesia",25007,681911
"Ryan Pepiot","TBR",130,61.559130211397054,,45.32784346456693,,43.92044194070081,51.157756551724134,73.0468055952381,,59.23289320930232,61.93877829302324,52.50703737209302,-0.44819558604651166,3.4047993209302336,"Ryan Pepiot",26221,686752
"Anthony Banda","LAD",49.2,60.57442523462831,63.81446956203508,80,,63.63655374071089,52.1037,43.47659739239928,,59.26624946750937,60.59451527639037,56.78850098320237,-0.45026812463546806,3.4016905293622766,"Anthony Banda",14706,607455
"Caleb Ferguson","- - -",54.1,54.946797481132315,60.361066413043474,57.421423142592964,,65.60307,56.8050436569873,,,59.32457674432559,53.56614759296847,59.69205570174529,-0.45389000800047413,3.3962577869799695,"Caleb Ferguson",19349,657571
"Lucas Erceg","- - -",61.2,58.43950959044369,61.93312475247525,,,53.523480909090914,,60.35540404255319,,59.5350729250264,59.78398630411826,53.62363878563887,-0.4669679303062302,3.376640031678986,"Lucas Erceg",19360,668674
