Name,Team,PA,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Austin Slater","- - -",212,8.92895752344376,,3.4799357079840325,2.946382082425631,,5.4268955726408015,1.09300560050911,-4.43536816221295,-3.8743839263916016,6.322974014282226,3.216353880156071,,,"Austin Slater",16153,596103
"J.D. Davis","- - -",157,9.399898767471313,,5.667079925537109,1.1981255849202475,,5.280767389245935,2.2709480345718505,-4.722918845511772,-3.802948543003627,,3.828005305358342,,,"J.D. Davis",16219,605204
"Trea Turner","PHI",539,9.25278752966772,,4.785800676404333,3.1685055541992186,3.9405202865600586,4.94011476995114,1.2008363943066747,-4.692376030815972,-4.460540771484375,,3.635269751915565,,,"Trea Turner",16252,607208
"Pablo Reyes","- - -",64,10.551291128305289,,6.379056453704834,3.4617389678955077,,5.028812953404018,1.8549042978594381,-6.168941497802734,,7.247208731515067,5.440485461004849,,,"Pablo Reyes",16357,622569
"Luis Guillorme","- - -",187,9.187528118397454,,5.239489829703553,1.3145742893218995,,4.667766809463501,1.1875920032891703,-6.168906336245329,-4.981985688209534,8.995548248291016,3.709774853432015,-2.3459482192993164,,"Luis Guillorme",16451,641645
"Rhys Hoskins","MIL",517,9.134858230064655,,4.894719304265203,1.8157726190029047,,4.859740677879367,1.193000350623186,-4.767483005275974,-5.434124085961319,8.936914443969727,3.24749255571209,,,"Rhys Hoskins",16472,656555
"Mauricio Dubón","HOU",428,9.381666144225823,,5.010776483444941,2.0222320556640625,,4.895475426498725,1.1146194644090606,-5.592273418719952,-5.762459132982337,-1.6504123210906982,4.216913811514311,,,"Mauricio Dubon",16530,643289
"Connor Joe","PIT",416,9.102013095113255,,4.364006780808972,2.4239411787553267,,4.605641332165948,0.6491238298087284,-3.839471605088976,-3.447905338171757,,3.421973465555939,,,"Connor Joe",16572,656582
"Yandy Díaz","TBR",621,9.809381713867188,,5.221104356109119,2.2459877745745933,,4.615555270315276,1.269917844376474,-5.33108747498063,-5.121041979108538,,3.761823133988814,,,"Yandy Diaz",16578,650490
"Luis Urías","SEA",109,9.126160880587749,,4.858660561697824,1.3419990539550781,,4.86230354309082,0.8511383993583813,-5.236141038977581,-6.215754508972168,,4.052841533314098,,,"Luis Urias",16622,649966
"Jose Trevino","NYY",234,9.496443970896566,,4.782086651141827,1.3682663781302316,,4.117685462688578,1.194691390991211,-5.077180064808239,-4.829360268332741,,2.97671736047623,,,"Jose Trevino",16725,624431
"Jonah Heim","TEX",491,9.237602489310408,,5.644789318110319,2.308699035644531,,3.8740916532628678,0.6571995615959167,-6.141078404017857,-6.0167906911749585,,3.6184267790421196,,,"Jonah Heim",16930,641680
"Gleyber Torres","NYY",665,9.521184503548668,,4.8042886668238145,2.568797607421875,,4.098032443322868,1.0263470623944257,-5.400845582457794,-4.2086435953776045,8.913106282552084,3.371801478262166,,,"Gleyber Torres",16997,650402
"Alex Verdugo","NYY",621,9.285491864502584,,4.888018007631655,1.455119865984956,,4.580678152207711,1.3856219538935908,-5.554319605334052,-5.803855169387091,8.235740661621094,3.035918789659525,,,"Alex Verdugo",17027,657077
"Ramón Laureano","- - -",309,9.109285285673947,,4.157627623758199,1.0814543068408966,,4.145856002281452,0.8075491546036361,-4.518506651055323,-3.05550048568032,9.504593658447266,2.8031030222147453,,,"Ramon Laureano",17128,657656
"Alex Jackson","TBR",155,9.976491202295353,,5.8619132995605465,4.479755401611328,,4.374661984650985,0.46567108912497573,-6.13535906817462,-5.233584403991699,,3.1152845813382055,,,"Alex Jackson",17276,656577
"Cole Tucker","LAA",57,9.398088408679497,,5.796445993276743,3.5910391807556152,,4.118825531005859,1.3875218267026155,-6.725007556733631,-3.1893439292907715,,4.1621551513671875,,,"Cole Tucker",17326,657061
"Jose Siri","TBR",448,9.229946855185688,,5.2507545673741705,2.3378134062795928,,4.294558876439145,0.8477615102602242,-4.521523652253328,-4.981400470344388,,2.787662808857267,,,"Jose Siri",17452,642350
"Eloy Jiménez","- - -",349,9.045183486654857,,4.857436861310687,1.1142143685862702,,4.813092240663332,1.3309988657633463,-5.487478804914919,-3.512158203125,,3.378934691552402,,,"Eloy Jimenez",17484,650391
"Alex Bregman","HOU",634,9.539560064163497,,4.881910620268828,1.839291499211238,,4.555410804590249,1.0428573694606285,-4.914469538508235,-5.577451229095459,,3.9147856271811547,,,"Alex Bregman",17678,608324
"DJ Stewart","NYM",194,9.166597806490385,,4.854226854112413,1.1527679257276582,,3.1283589680989583,1.7393041488227494,-5.078345126793033,-3.7282252841525607,7.693403720855713,2.8749098096575056,,,"DJ Stewart",17766,621466
"Tyler Nevin","OAK",278,9.741969640802054,,4.690272739955357,2.110453661750345,,5.388224283854167,1.7392809731619698,-5.326019287109375,-5.347299676192434,,4.338486999045801,,,"Tyler Nevin",17893,663527
"Andrew Benintendi","CHW",522,9.063137637867648,,5.176634169116463,1.135619862874349,,4.466645622895623,1.0546792402566327,-5.516187725645123,-3.9968811670939126,,3.0272234673280596,,,"Andrew Benintendi",17901,643217
"Ian Happ","CHC",657,8.940478917502572,,5.181202996637404,1.9142307043075562,,3.9422702955163045,0.8517110572670991,-5.651795878212833,-6.047951146175987,,3.3711148619387474,,,"Ian Happ",17919,664023
"Ty France","- - -",535,9.298844017810769,,4.284472054808679,1.2166804852692976,,5.158784574120822,1.1156463153063638,-5.243963701971646,-5.125981473496982,,3.27712106143727,,,"Ty France",17982,664034
"Tyler Stephenson","CIN",515,8.933234858558993,,4.588991930885037,2.7638002053285255,,4.692572644292092,1.2323875262107684,-5.34224501900051,-3.6464093017578123,,3.589482879638672,,,"Tyler Stephenson",17988,663886
"Paul DeJong","- - -",482,9.19846645154451,,4.566550829731826,2.1878726665790262,,5.387097749255952,1.0166442097606747,-4.339592452597829,-4.865433851877849,,3.4968263324938325,,,"Paul DeJong",18015,657557
"Harrison Bader","NYM",437,9.46056515767694,,4.717668881623641,2.2214037577311196,,4.608621252588479,1.3523164795460816,-5.276420593261719,-4.093561060288373,8.09330579969618,3.3168873888380985,,,"Harrison Bader",18030,664056
"Jake Cronenworth","SDP",656,9.022433540723982,,4.835522570417601,1.690147590637207,,4.065858249006601,0.9654501241530288,-4.662477363660497,-5.772103529710036,9.231318473815918,2.922966159119898,-2.8907032012939453,,"Jake Cronenworth",18036,630105
"Dylan Moore","SEA",441,9.417645826407359,,4.590037952769887,2.4041179533927672,,4.611741408803105,1.4999442442559994,-4.992807488692434,-4.420328267415365,10.295228004455566,3.9054699572888047,,,"Dylan Moore",18042,664238
"Garrett Stubbs","PHI",187,9.12240341124747,,4.792262970455109,1.6788722144232855,,4.848419985563859,0.6464032602834178,-4.7914117777122645,-4.99937105178833,,3.1610257466634115,,,"Garrett Stubbs",18067,596117
"Nathan Lukes","TOR",91,9.46736542166096,,4.395835311324508,1.5039121082850866,,5.21049701042895,0.7245864038882048,-6.388379233224051,,7.0845537185668945,3.2509755586322986,,,"Nathan Lukes",18123,664770
"Seth Brown","OAK",400,9.216542476365547,,5.212021309988839,1.467571024992028,,4.190799794298537,1.529945770170346,-5.117317199707031,-6.027637682462993,8.59402847290039,2.494126674107143,,,"Seth Brown",18171,664913
"Dansby Swanson","CHC",593,8.972981770833334,,4.319349719632056,1.398360252380371,,4.434800181222792,1.1157352380585253,-4.227590707632212,-5.397473653157552,8.782910664876303,3.1712269231901695,,,"Dansby Swanson",18314,621020
"Kyle Tucker","HOU",339,9.516476608636811,,5.102107295283565,1.5996444944351438,,4.747653618544161,1.2324561115661403,-5.477594836004849,-5.7639774995691635,,3.9523331079727564,,,"Kyle Tucker",18345,663656
"Daz Cameron","OAK",186,9.512503623962402,,4.936414252387153,2.6433931986490884,,4.556867894118394,1.1860662307182368,-5.811177767240084,-5.026955922444661,7.234188556671143,4.564914349428157,,,"Daz Cameron",18353,663662
"Victor Robles","- - -",295,9.412293232662577,,4.997500409136761,1.174077719449997,,4.766416921848204,1.627344925211083,-4.657268561814961,-4.67999496459961,,3.1292571611301874,,,"Victor Robles",18363,645302
"Ali Sánchez","MIA",96,9.516431443234707,,5.33694111217152,3.3140481313069663,,4.602696116377667,1.202771570775416,-4.423408754410282,,,2.552360725402832,,,"Ali Sanchez",18551,645305
"Trent Grisham","NYY",209,9.275845041582661,,5.097923278808594,2.188014368857107,,4.473108879873686,1.0898516538331835,-5.714470454624721,-5.725585392543247,,3.36444774426912,,,"Trent Grisham",18564,663757
"Luis Arraez","- - -",672,9.277143776879855,,4.9251247140813,2.2281512684292264,,4.60879770372468,1.0090586017520384,-4.637058234937263,-5.045466220740116,7.437770366668701,3.5322903364132614,-1.1603811979293823,,"Luis Arraez",18568,650333
"Ke'Bryan Hayes","PIT",396,9.075212706743002,,4.46600341796875,2.19508239201137,,4.641309551164215,0.7420252707857375,-4.383207086931195,-5.2821044921875,,3.140676697688316,,,"Ke'Bryan Hayes",18577,663647
"Jared Walsh","TEX",60,9.221359530362216,,5.285398382889597,1.8895727157592774,,6.386086600167411,-0.44640132784843445,-9.413951449924046,-5.0778078351702005,,3.604089071584302,,,"Jared Walsh",18607,665120
"Ramón Urías","BAL",301,9.30474304885007,,4.788069896208934,2.012066560633042,,4.7397788572104975,1.0137512017481076,-4.350715766518803,-6.696336364746093,5.973268508911133,3.189785379759023,,,"Ramon Urias",18795,602104
"Andy Ibáñez","DET",244,9.248185591264205,,4.6838984769933365,0.2227906650967068,,4.803324993391683,0.9981236832865169,-5.989563824379281,-3.119021987915039,4.949462890625,3.5813397931623028,0.39463841915130615,,"Andy Ibanez",18819,628451
"José Azocar","SDP",79,8.674725393963675,,5.249138832092285,3.56217622756958,1.9112083911895752,4.345318603515625,0.28268036697850085,-1.2237343421349158,-5.634125518798828,,3.6942547068876377,,,"Jose Azocar",18821,640492
"Danny Mendick","CHW",141,9.096047206231725,,5.780998716963098,1.4884424209594727,,4.016927696136107,1.2930335351976299,-5.4200092315673825,-5.407412846883138,,2.5935627330433237,,,"Danny Mendick",18889,664901
"Leody Taveras","TEX",529,9.05125394026669,,5.067966731514518,1.7049216804923593,,4.122935901988637,0.49611730575561525,-5.690294989224138,-6.316631317138672,,3.411115534855769,,,"Leody Taveras",18900,665750
"Estevan Florial","CLE",111,8.925481546336206,,4.42685715695645,-0.641882684495714,,3.845105927566002,0.3391870599043997,-3.6124074118477956,-4.432234371409697,,3.180993093571193,,,"Estevan Florial",19151,664314
"Yuli Gurriel","KCR",65,9.619709089690565,,4.442666530609131,1.622829583974985,,3.511240208402593,1.2771130402882893,-5.1190667152404785,-0.9542299111684164,,3.3257469177246093,,,"Yuli Gurriel",19198,493329
"Garrett Hampson","KCR",231,9.33476141567888,,5.226723748284417,2.5071828741776314,,4.638082540260171,1.1489951707658725,-4.77975145026819,-4.184037526448567,,4.374840034233345,,,"Garrett Hampson",19262,641658
"Adolis García","TEX",637,9.103325463839786,,4.378631756756757,1.8198960827242943,,4.92832713328021,0.780177393703596,-4.992817816333236,-5.974859691801525,,3.4143238370380704,,,"Adolis Garcia",19287,666969
"Randy Arozarena","- - -",648,9.534079014127522,,5.088045247395834,2.1507416100337586,,4.690193910951968,1.169619489911735,-4.726958163948947,-4.915723404794369,8.614253044128418,3.135907821938894,,,"Randy Arozarena",19290,668227
"Alex Call","WSN",113,9.584726653484084,,3.821194401493779,3.6877347310384114,,4.371434392155828,1.0343654237944504,-3.1566423358339253,-4.200401941935222,,2.7166780744280135,,,"Alex Call",19296,669743
"Matt Thaiss","LAA",186,9.1464127409244,,5.598274477066532,2.6972533195249495,,4.077694541529605,1.2958723923255657,-5.628071763780382,-5.4977944113991475,,3.4139079806170884,,,"Matt Thaiss",19318,642136
"Bryan Reynolds","PIT",692,8.630313889252092,,4.712558800066021,2.024477871981534,,4.283582763671875,0.6190370664491758,-5.148612544221698,-5.450872802734375,,2.82440679640997,,,"Bryan Reynolds",19326,668804
"Nicky Lopez","CHW",445,9.15041000856569,,5.2736322788592895,1.5820968360231633,,4.68069842683167,1.0467664930555556,-5.631340779049296,-5.410923767089844,,2.838025598718016,,,"Nicky Lopez",19339,670032
"Sean Murphy","ATL",264,9.206711227829391,,4.249131992885045,4.007580497048118,,4.347859335587164,1.2830454838740362,-4.905798464405294,-4.593763442266555,8.109999974568685,2.9284223725524128,1.7621805667877197,,"Sean Murphy",19352,669221
"Luke Raley","SEA",455,9.30121802026099,,5.215856193773674,1.7209068397422889,,4.70658204265844,1.1071474439748759,-5.0653886554621845,-6.325320434570313,7.1284950256347654,3.16038287842827,,,"Luke Raley",19354,670042
"Weston Wilson","PHI",98,9.32270263671875,,4.7938047136579245,2.450853157043457,,4.927680706155711,1.0417560270462913,-4.929304673936632,-3.8131494522094727,,3.2883651733398436,,,"Weston Wilson",19358,642215
"Austin Hays","- - -",255,8.997778071189414,,4.50275114604405,2.5894883473714194,,4.4701604708819325,0.9393609392590918,-5.298864511343149,-5.911672973632813,,3.096014840262277,-1.8408594131469727,,"Austin Hays",19363,669720
"Zach McKinstry","DET",325,8.888774446115974,,5.136305194034755,0.3253947559155916,,3.3292589119985596,1.2727025450453928,-5.280344973328293,-7.182819366455078,7.100854237874349,3.097993396577381,-0.5776265859603882,,"Zach McKinstry",19392,656716
"Brian Serven","TOR",71,9.27466072003866,,3.7994761996799045,,,4.487599054972331,1.4246415637788319,-5.54727519642223,-7.377880096435547,,3.7797008514404298,,,"Brian Serven",19422,661531
"Jake Rogers","DET",337,9.286679578690809,,4.971922642976335,2.362133534749349,,4.9535889684906635,1.1321050229279892,-5.407211524852808,-5.572269439697266,6.870125770568848,3.728262183779762,,,"Jake Rogers",19452,668670
"Andruw Monasterio","MIL",142,8.272671974311441,,5.2681427001953125,4.700356165568034,,4.561853136335101,1.1954965517502423,-3.791860068716654,-3.7960908677842884,8.463212013244629,3.365358696609247,-1.8419055938720703,,"Andruw Monasterio",19455,655316
"Tommy Edman","LAD",153,8.727718331473215,,4.508671351841518,1.9106384559913918,,5.262760046756629,0.35037347544794495,-5.126234465954351,-4.6028297424316404,,3.042287489947151,,,"Tommy Edman",19470,669242
"Andrew Knizner","TEX",93,8.849755238678496,,3.4496167500813804,3.911621570587158,,3.780121117307429,1.1992716687790892,-5.9833730061848955,-2.8215869267781577,,3.188312848409017,,,"Andrew Knizner",19514,668800
"TJ Friedl","CIN",341,8.723593683867099,,4.340983072916667,2.471278349558512,,4.747741395561256,0.8777650926933914,-5.356513369399889,-3.809737812389027,6.383029937744141,3.766900084072486,,,"TJ Friedl",19522,670770
"Yordan Alvarez","HOU",635,9.524325841044542,,5.742998157848011,2.0173802278479753,,5.0016923194859215,1.187364625395014,-5.16216836428509,-6.530482155936105,,3.9260115189985796,,,"Yordan Alvarez",19556,670541
"Nathaniel Lowe","TEX",565,9.136337806438577,,5.265499045632103,1.7091303116235979,,4.3680224609375,0.808941174578923,-5.767084147135416,-6.8853623526436945,,3.222603849085366,,,"Nathaniel Lowe",19566,663993
"Chas McCormick","HOU",267,9.685276702089338,,5.335041744608275,3.224329630533854,,4.768323066907051,1.4886774211169378,-4.9184423828125,-4.974251998098273,8.7432222366333,4.1325333913167315,-0.8737592697143555,,"Chas McCormick",19599,676801
"Brent Rooker","OAK",614,9.512046875,,4.912301870492788,1.591558563575316,,4.42242973372781,1.4886400875629195,-5.185918917321855,-5.06817679569639,,3.920179939995247,,,"Brent Rooker",19627,667670
"Edward Olivares","PIT",196,8.554370752497677,,4.945350283668155,2.0867176818847657,,4.431845743148053,0.7990904507571703,-4.178279948684405,-2.5759923117501393,,3.073906145597759,,,"Edward Olivares",19698,658668
"Fernando Tatis Jr.","SDP",438,8.861972851129435,,4.600954308974004,2.070497989654541,3.1844804763793944,5.024933733258929,1.074633840066809,-5.27753056706609,-4.964488438197544,,2.808174846841277,,,"Fernando Tatis Jr.",19709,665487
"Josh Rojas","SEA",476,9.381845342596309,,5.40374177631579,1.46793704562717,,4.1144866943359375,1.4155026983589194,-5.042507731119792,-6.918010711669922,,3.683126472751139,1.2344032526016235,,"Josh Rojas",19734,668942
"Dairon Blanco","KCR",132,8.908069699309593,,5.496643676757812,4.039150056384859,,3.939562410921664,1.606885510821675,-4.743531121148004,0.049550414085388184,,4.060093049080141,,,"Dairon Blanco",19779,680118
"Joshua Palacios","PIT",78,8.41687152029454,,5.1107440948486325,1.7439467112223308,,4.613066626376793,1.5111240518504176,-6.016569955008371,-5.970408352938565,,3.1933670043945312,,,"Joshua Palacios",19818,641943
"Chuckie Robinson","CHW",76,9.225822534454004,,4.676289485051082,1.1420427322387696,,4.15343994140625,1.0541527070194843,-4.834473080105251,-7.315585613250732,,4.070687003757643,,,"Chuckie Robinson",19824,642020
